D: 2178000000|E: 384| NL: 7| N: 12386304| L(N,D): 2.7072| O(1e4): 2.166|True|886639117|2.456
D: 2178000000|E: 384| NL: 8| N: 14155776| L(N,D): 2.6761| O(1e4): 2.410|True|978725556|2.225
D: 2178000000|E: 384| NL: 9| N: 15925248| L(N,D): 2.6492| O(1e4): 2.648|True|1067858712|2.040
D: 2178000000|E: 384| NL: 10| N: 17694720| L(N,D): 2.6255| O(1e4): 2.881|True|1154447901|1.887
D: 2178000000|E: 384| NL: 11| N: 19464192| L(N,D): 2.6044| O(1e4): 3.109|True|1238810636|1.758
D: 2178000000|E: 384| NL: 12| N: 21233664| L(N,D): 2.5853| O(1e4): 3.333|True|1321199682|1.649
D: 2178000000|E: 384| NL: 13| N: 23003136| L(N,D): 2.5681| O(1e4): 3.553|True|1401820540|1.554
D: 2178000000|E: 384| NL: 14| N: 24772608| L(N,D): 2.5523| O(1e4): 3.770|True|1480843232|1.471
D: 2178000000|E: 384| NL: 15| N: 26542080| L(N,D): 2.5377| O(1e4): 3.984|True|1558410516|1.398
D: 2178000000|E: 384| NL: 16| N: 28311552| L(N,D): 2.5243| O(1e4): 4.195|True|1634643777|1.332
D: 2178000000|E: 384| NL: 17| N: 30081024| L(N,D): 2.5118| O(1e4): 4.404|True|1709647361|1.274
D: 2178000000|E: 384| NL: 18| N: 31850496| L(N,D): 2.5002| O(1e4): 4.610|True|1783511821|1.221
D: 2178000000|E: 384| NL: 19| N: 33619968| L(N,D): 2.4892| O(1e4): 4.814|True|1856316406|1.173
D: 2178000000|E: 384| NL: 20| N: 35389440| L(N,D): 2.4790| O(1e4): 5.015|True|1928130991|1.130
D: 2178000000|E: 384| NL: 21| N: 37158912| L(N,D): 2.4693| O(1e4): 5.215|True|1999017594|1.090
D: 2178000000|E: 384| NL: 22| N: 38928384| L(N,D): 2.4602| O(1e4): 5.412|True|2069031593|1.053
D: 2178000000|E: 384| NL: 23| N: 40697856| L(N,D): 2.4516| O(1e4): 5.608|True|2138222706|1.019
